month,qty,product
2018_08,97,CZ10933009719
2018_09,49,CZ10933009719
2018_10,38,CZ10933009719
2018_11,42,CZ10933009719
2018_12,26,CZ10933009719
2019_01,20,CZ10933009719
2019_02,20,CZ10933009719
2016_01,44,CZ10933012222
2016_02,65,CZ10933012222
2016_03,29,CZ10933012222
2016_04,46,CZ10933012222
2016_05,53,CZ10933012222
2016_06,60,CZ10933012222
2016_07,102,CZ10933012222
2016_08,85,CZ10933012222
2016_09,71,CZ10933012222
2016_10,51,CZ10933012222
2016_11,62,CZ10933012222
2016_12,75,CZ10933012222
2017_01,17,CZ10933012222
2017_02,34,CZ10933012222
2017_03,25,CZ10933012222
2017_04,32,CZ10933012222
2017_05,43,CZ10933012222
2017_06,75,CZ10933012222
2017_07,60,CZ10933012222
2017_08,80,CZ10933012222
2017_09,55,CZ10933012222
2017_10,43,CZ10933012222
2017_11,54,CZ10933012222
2017_12,69,CZ10933012222
2018_01,41,CZ10933012222
2018_02,66,CZ10933012222
2018_03,53,CZ10933012222
2018_04,59,CZ10933012222
2018_05,29,CZ10933012222
2018_06,64,CZ10933012222
2018_07,77,CZ10933012222
2018_08,86,CZ10933012222
2018_09,59,CZ10933012222
2018_10,67,CZ10933012222
2018_11,85,CZ10933012222
2018_12,95,CZ10933012222
2019_01,45,CZ10933012222
2019_02,47,CZ10933012222
2016_01,14,CZ10933012223
2016_02,19,CZ10933012223
2016_03,32,CZ10933012223
2016_04,36,CZ10933012223
2016_05,58,CZ10933012223
2016_06,51,CZ10933012223
2016_07,34,CZ10933012223
2016_08,44,CZ10933012223
2016_09,25,CZ10933012223
2016_10,22,CZ10933012223
2016_11,37,CZ10933012223
2016_12,29,CZ10933012223
2017_01,24,CZ10933012223
2017_02,12,CZ10933012223
2017_03,26,CZ10933012223
2017_04,19,CZ10933012223
2017_05,44,CZ10933012223
2017_06,44,CZ10933012223
2017_07,62,CZ10933012223
2017_08,39,CZ10933012223
2017_09,59,CZ10933012223
2017_10,93,CZ10933012223
2017_11,46,CZ10933012223
2017_12,19,CZ10933012223
2018_01,7,CZ10933012223
2018_02,30,CZ10933012223
2018_03,24,CZ10933012223
2018_04,67,CZ10933012223
2018_05,46,CZ10933012223
2018_06,72,CZ10933012223
2018_07,30,CZ10933012223
2018_08,101,CZ10933012223
2018_09,59,CZ10933012223
2018_10,17,CZ10933012223
2018_11,32,CZ10933012223
2018_12,21,CZ10933012223
2019_01,15,CZ10933012223
2019_02,11,CZ10933012223
2016_01,29,CZ10933012232
2016_02,30,CZ10933012232
2016_03,22,CZ10933012232
2016_04,40,CZ10933012232
2016_05,92,CZ10933012232
2016_06,60,CZ10933012232
2016_07,47,CZ10933012232
2016_08,43,CZ10933012232
2016_09,37,CZ10933012232
2016_10,41,CZ10933012232
2016_11,23,CZ10933012232
2016_12,39,CZ10933012232
2017_01,24,CZ10933012232
2017_02,14,CZ10933012232
2017_03,29,CZ10933012232
2017_04,14,CZ10933012232
2017_05,25,CZ10933012232
2017_06,28,CZ10933012232
2017_07,52,CZ10933012232
2017_08,60,CZ10933012232
2017_09,38,CZ10933012232
2017_10,31,CZ10933012232
2017_11,58,CZ10933012232
2017_12,30,CZ10933012232
2018_01,40,CZ10933012232
2018_02,43,CZ10933012232
2018_03,36,CZ10933012232
2018_04,49,CZ10933012232
2018_05,55,CZ10933012232
2018_06,76,CZ10933012232
2018_07,28,CZ10933012232
2018_08,69,CZ10933012232
2018_09,50,CZ10933012232
2018_10,20,CZ10933012232
2018_11,35,CZ10933012232
2018_12,26,CZ10933012232
2019_01,36,CZ10933012232
2019_02,21,CZ10933012232
2016_01,22,CZ10933012459
2016_02,16,CZ10933012459
2016_03,21,CZ10933012459
2016_04,45,CZ10933012459
2016_05,45,CZ10933012459
2016_06,75,CZ10933012459
2016_07,25,CZ10933012459
2016_08,62,CZ10933012459
2016_09,34,CZ10933012459
2016_10,39,CZ10933012459
2016_11,40,CZ10933012459
2016_12,23,CZ10933012459
2017_01,34,CZ10933012459
2017_02,14,CZ10933012459
2017_03,25,CZ10933012459
2017_04,25,CZ10933012459
2017_05,47,CZ10933012459
2017_06,74,CZ10933012459
2017_07,49,CZ10933012459
2017_08,66,CZ10933012459
2017_09,35,CZ10933012459
2017_10,54,CZ10933012459
2017_11,46,CZ10933012459
2017_12,30,CZ10933012459
2018_01,19,CZ10933012459
2018_02,30,CZ10933012459
2018_03,34,CZ10933012459
2018_04,71,CZ10933012459
2018_05,104,CZ10933012459
2018_06,106,CZ10933012459
2018_07,135,CZ10933012459
2018_08,80,CZ10933012459
2018_09,35,CZ10933012459
2018_10,74,CZ10933012459
2018_11,46,CZ10933012459
2018_12,17,CZ10933012459
2019_01,15,CZ10933012459
2019_02,28,CZ10933012459
2016_01,19,CZ10933012468
2016_02,14,CZ10933012468
2016_03,17,CZ10933012468
2016_04,27,CZ10933012468
2016_05,25,CZ10933012468
2016_06,51,CZ10933012468
2016_07,53,CZ10933012468
2016_08,34,CZ10933012468
2016_09,13,CZ10933012468
2016_10,12,CZ10933012468
2016_11,17,CZ10933012468
2016_12,11,CZ10933012468
2017_01,19,CZ10933012468
2017_02,11,CZ10933012468
2017_03,28,CZ10933012468
2017_04,11,CZ10933012468
2017_05,25,CZ10933012468
2017_06,25,CZ10933012468
2017_07,24,CZ10933012468
2017_08,42,CZ10933012468
2017_09,26,CZ10933012468
2017_10,17,CZ10933012468
2017_11,23,CZ10933012468
2017_12,16,CZ10933012468
2018_01,13,CZ10933012468
2018_02,4,CZ10933012468
2018_03,22,CZ10933012468
2018_04,38,CZ10933012468
2018_05,33,CZ10933012468
2018_06,37,CZ10933012468
2018_07,22,CZ10933012468
2018_08,23,CZ10933012468
2018_09,15,CZ10933012468
2018_10,36,CZ10933012468
2018_11,17,CZ10933012468
2018_12,3,CZ10933012468
2019_01,7,CZ10933012468
2019_02,5,CZ10933012468
2016_01,24,CZ10933012714
2016_02,15,CZ10933012714
2016_03,11,CZ10933012714
2016_04,24,CZ10933012714
2016_05,18,CZ10933012714
2016_06,29,CZ10933012714
2016_07,23,CZ10933012714
2016_08,28,CZ10933012714
2016_09,36,CZ10933012714
2016_10,21,CZ10933012714
2016_11,19,CZ10933012714
2016_12,18,CZ10933012714
2017_01,12,CZ10933012714
2017_02,6,CZ10933012714
2017_03,10,CZ10933012714
2017_04,1,CZ10933012714
2017_05,11,CZ10933012714
2017_06,14,CZ10933012714
2017_07,19,CZ10933012714
2017_08,15,CZ10933012714
2017_09,21,CZ10933012714
2017_10,20,CZ10933012714
2017_11,39,CZ10933012714
2017_12,8,CZ10933012714
2018_01,18,CZ10933012714
2018_02,19,CZ10933012714
2018_03,8,CZ10933012714
2018_04,11,CZ10933012714
2018_05,24,CZ10933012714
2018_06,15,CZ10933012714
2018_07,31,CZ10933012714
2018_08,15,CZ10933012714
2018_09,35,CZ10933012714
2018_10,29,CZ10933012714
2018_11,33,CZ10933012714
2018_12,7,CZ10933012714
2019_01,11,CZ10933012714
2019_02,11,CZ10933012714
2016_01,17,CZ10933012728
2016_02,4,CZ10933012728
2016_03,7,CZ10933012728
2016_04,12,CZ10933012728
2016_05,13,CZ10933012728
2016_06,6,CZ10933012728
2016_07,22,CZ10933012728
2016_08,18,CZ10933012728
2016_09,15,CZ10933012728
2016_10,18,CZ10933012728
2016_11,17,CZ10933012728
2016_12,12,CZ10933012728
2017_01,10,CZ10933012728
2017_02,6,CZ10933012728
2017_03,14,CZ10933012728
2017_04,4,CZ10933012728
2017_05,9,CZ10933012728
2017_06,11,CZ10933012728
2017_07,23,CZ10933012728
2017_08,16,CZ10933012728
2017_09,19,CZ10933012728
2017_10,14,CZ10933012728
2017_11,18,CZ10933012728
2017_12,21,CZ10933012728
2018_01,15,CZ10933012728
2018_02,14,CZ10933012728
2018_03,11,CZ10933012728
2018_04,10,CZ10933012728
2018_05,9,CZ10933012728
2018_06,30,CZ10933012728
2018_07,13,CZ10933012728
2018_08,13,CZ10933012728
2018_09,26,CZ10933012728
2018_10,23,CZ10933012728
2018_11,15,CZ10933012728
2018_12,5,CZ10933012728
2019_01,8,CZ10933012728
2019_02,9,CZ10933012728
2016_01,42,CZ10933013080
2016_02,31,CZ10933013080
2016_03,52,CZ10933013080
2016_04,40,CZ10933013080
2016_05,46,CZ10933013080
2016_06,48,CZ10933013080
2016_07,70,CZ10933013080
2016_08,51,CZ10933013080
2016_09,33,CZ10933013080
2016_10,14,CZ10933013080
2016_11,41,CZ10933013080
2016_12,38,CZ10933013080
2017_01,41,CZ10933013080
2017_02,26,CZ10933013080
2017_03,43,CZ10933013080
2017_04,51,CZ10933013080
2017_05,51,CZ10933013080
2017_06,66,CZ10933013080
2017_07,55,CZ10933013080
2017_08,64,CZ10933013080
2017_09,33,CZ10933013080
2017_10,79,CZ10933013080
2017_11,50,CZ10933013080
2017_12,17,CZ10933013080
2018_01,35,CZ10933013080
2018_02,42,CZ10933013080
2018_03,42,CZ10933013080
2018_04,33,CZ10933013080
2018_05,77,CZ10933013080
2018_06,67,CZ10933013080
2018_07,65,CZ10933013080
2018_08,60,CZ10933013080
2018_09,55,CZ10933013080
2018_10,83,CZ10933013080
2018_11,21,CZ10933013080
2018_12,19,CZ10933013080
2019_01,35,CZ10933013080
2019_02,35,CZ10933013080
2016_01,82,CZ10933013349
2016_02,41,CZ10933013349
2016_03,81,CZ10933013349
2016_04,125,CZ10933013349
2016_05,27,CZ10933013349
2016_06,82,CZ10933013349
2016_07,112,CZ10933013349
2016_08,126,CZ10933013349
2016_09,128,CZ10933013349
2016_10,64,CZ10933013349
2016_11,101,CZ10933013349
2016_12,78,CZ10933013349
2017_01,94,CZ10933013349
2017_02,47,CZ10933013349
2017_03,125,CZ10933013349
2017_04,46,CZ10933013349
2017_05,71,CZ10933013349
2017_06,109,CZ10933013349
2017_07,96,CZ10933013349
2017_08,112,CZ10933013349
2017_09,67,CZ10933013349
2017_10,99,CZ10933013349
2017_11,97,CZ10933013349
2017_12,42,CZ10933013349
2018_01,75,CZ10933013349
2018_02,50,CZ10933013349
2018_03,54,CZ10933013349
2018_04,94,CZ10933013349
2018_05,77,CZ10933013349
2018_06,104,CZ10933013349
2018_07,107,CZ10933013349
2018_08,79,CZ10933013349
2018_09,120,CZ10933013349
2018_10,81,CZ10933013349
2018_11,82,CZ10933013349
2018_12,70,CZ10933013349
2019_01,59,CZ10933013349
2019_02,63,CZ10933013349
2016_01,59,CZ10933013431
2016_02,8,CZ10933013431
2016_03,26,CZ10933013431
2016_04,17,CZ10933013431
2016_05,14,CZ10933013431
2016_06,27,CZ10933013431
2016_07,26,CZ10933013431
2016_08,28,CZ10933013431
2016_09,43,CZ10933013431
2016_10,32,CZ10933013431
2016_11,35,CZ10933013431
2016_12,22,CZ10933013431
2017_01,32,CZ10933013431
2017_02,21,CZ10933013431
2017_03,13,CZ10933013431
2017_04,10,CZ10933013431
2017_05,12,CZ10933013431
2017_06,11,CZ10933013431
2017_07,23,CZ10933013431
2017_08,29,CZ10933013431
2017_09,14,CZ10933013431
2017_10,40,CZ10933013431
2017_11,23,CZ10933013431
2017_12,20,CZ10933013431
2018_01,14,CZ10933013431
2018_02,9,CZ10933013431
2018_03,13,CZ10933013431
2018_04,16,CZ10933013431
2018_05,18,CZ10933013431
2018_06,22,CZ10933013431
2018_07,31,CZ10933013431
2018_08,32,CZ10933013431
2018_09,28,CZ10933013431
2018_10,43,CZ10933013431
2018_11,40,CZ10933013431
2018_12,22,CZ10933013431
2019_01,15,CZ10933013431
2019_02,14,CZ10933013431
2016_01,128,CZ10933013440
2016_02,72,CZ10933013440
2016_03,40,CZ10933013440
2016_04,81,CZ10933013440
2016_05,66,CZ10933013440
2016_06,102,CZ10933013440
2016_07,153,CZ10933013440
2016_08,156,CZ10933013440
2016_09,120,CZ10933013440
2016_10,106,CZ10933013440
2016_11,116,CZ10933013440
2016_12,74,CZ10933013440
2017_01,157,CZ10933013440
2017_02,71,CZ10933013440
2017_03,23,CZ10933013440
2017_04,31,CZ10933013440
2017_05,30,CZ10933013440
2017_06,87,CZ10933013440
2017_07,94,CZ10933013440
2017_08,103,CZ10933013440
2017_09,102,CZ10933013440
2017_10,170,CZ10933013440
2017_11,172,CZ10933013440
2017_12,73,CZ10933013440
2018_01,58,CZ10933013440
2018_02,46,CZ10933013440
2018_03,42,CZ10933013440
2018_04,33,CZ10933013440
2018_05,52,CZ10933013440
2018_06,73,CZ10933013440
2018_07,121,CZ10933013440
2018_08,90,CZ10933013440
2018_09,50,CZ10933013440
2018_10,103,CZ10933013440
2018_11,105,CZ10933013440
2018_12,33,CZ10933013440
2019_01,71,CZ10933013440
2019_02,30,CZ10933013440
2016_01,18,CZ10933015101
2016_02,10,CZ10933015101
2016_03,14,CZ10933015101
2016_04,28,CZ10933015101
2016_05,22,CZ10933015101
2016_06,23,CZ10933015101
2016_07,37,CZ10933015101
2016_08,24,CZ10933015101
2016_09,14,CZ10933015101
2016_10,19,CZ10933015101
2016_11,19,CZ10933015101
2016_12,33,CZ10933015101
2017_01,21,CZ10933015101
2017_02,18,CZ10933015101
2017_03,12,CZ10933015101
2017_04,22,CZ10933015101
2017_05,27,CZ10933015101
2017_06,26,CZ10933015101
2017_07,23,CZ10933015101
2017_08,15,CZ10933015101
2017_09,17,CZ10933015101
2017_10,36,CZ10933015101
2017_11,53,CZ10933015101
2017_12,17,CZ10933015101
2018_01,29,CZ10933015101
2018_02,18,CZ10933015101
2018_03,51,CZ10933015101
2018_04,27,CZ10933015101
2018_05,48,CZ10933015101
2018_06,27,CZ10933015101
2018_07,32,CZ10933015101
2018_08,34,CZ10933015101
2018_09,34,CZ10933015101
2018_10,26,CZ10933015101
2018_11,40,CZ10933015101
2018_12,30,CZ10933015101
2019_01,34,CZ10933015101
2019_02,24,CZ10933015101
2016_01,9,CZ10933016101
2016_02,15,CZ10933016101
2016_03,10,CZ10933016101
2016_04,18,CZ10933016101
2016_05,11,CZ10933016101
2016_06,30,CZ10933016101
2016_07,15,CZ10933016101
2016_08,30,CZ10933016101
2016_09,14,CZ10933016101
2016_10,29,CZ10933016101
2016_11,12,CZ10933016101
2016_12,14,CZ10933016101
2017_01,18,CZ10933016101
2017_02,13,CZ10933016101
2017_03,43,CZ10933016101
2017_04,13,CZ10933016101
2017_05,29,CZ10933016101
2017_06,42,CZ10933016101
2017_07,26,CZ10933016101
2017_08,20,CZ10933016101
2017_09,27,CZ10933016101
2017_10,21,CZ10933016101
2017_11,28,CZ10933016101
2017_12,23,CZ10933016101
2018_01,24,CZ10933016101
2018_02,32,CZ10933016101
2018_03,13,CZ10933016101
2018_04,19,CZ10933016101
2018_05,26,CZ10933016101
2018_06,25,CZ10933016101
2018_07,29,CZ10933016101
2018_08,34,CZ10933016101
2018_09,21,CZ10933016101
2018_10,20,CZ10933016101
2018_11,35,CZ10933016101
2018_12,14,CZ10933016101
2019_01,52,CZ10933016101
2019_02,23,CZ10933016101
2016_01,26,CZ10933028009
2016_02,29,CZ10933028009
2016_03,36,CZ10933028009
2016_04,48,CZ10933028009
2016_05,40,CZ10933028009
2016_06,39,CZ10933028009
2016_07,33,CZ10933028009
2016_08,55,CZ10933028009
2016_09,36,CZ10933028009
2016_10,17,CZ10933028009
2016_11,36,CZ10933028009
2016_12,15,CZ10933028009
2017_01,20,CZ10933028009
2017_02,43,CZ10933028009
2017_03,50,CZ10933028009
2017_04,38,CZ10933028009
2017_05,46,CZ10933028009
2017_06,59,CZ10933028009
2017_07,46,CZ10933028009
2017_08,53,CZ10933028009
2017_09,71,CZ10933028009
2017_10,43,CZ10933028009
2017_11,46,CZ10933028009
2017_12,40,CZ10933028009
2018_01,37,CZ10933028009
2018_02,41,CZ10933028009
2018_03,40,CZ10933028009
2018_04,67,CZ10933028009
2018_05,46,CZ10933028009
2018_06,44,CZ10933028009
2018_07,35,CZ10933028009
2018_08,93,CZ10933028009
2018_09,43,CZ10933028009
2018_10,71,CZ10933028009
2018_11,72,CZ10933028009
2018_12,19,CZ10933028009
2019_01,51,CZ10933028009
2019_02,49,CZ10933028009
2016_01,55,CZ10933030009
2016_02,51,CZ10933030009
2016_03,63,CZ10933030009
2016_04,40,CZ10933030009
2016_05,44,CZ10933030009
2016_06,160,CZ10933030009
2016_07,101,CZ10933030009
2016_08,76,CZ10933030009
2016_09,41,CZ10933030009
2016_10,26,CZ10933030009
2016_11,72,CZ10933030009
2016_12,23,CZ10933030009
2017_01,69,CZ10933030009
2017_02,20,CZ10933030009
2017_03,50,CZ10933030009
2017_04,10,CZ10933030009
2017_05,39,CZ10933030009
2017_06,45,CZ10933030009
2017_07,23,CZ10933030009
2017_08,38,CZ10933030009
2017_09,21,CZ10933030009
2017_10,19,CZ10933030009
2017_11,13,CZ10933030009
2017_12,12,CZ10933030009
2018_01,13,CZ10933030009
2018_02,7,CZ10933030009
2018_03,22,CZ10933030009
2018_04,15,CZ10933030009
2018_05,21,CZ10933030009
2018_06,19,CZ10933030009
2018_07,7,CZ10933030009
2018_08,40,CZ10933030009
2018_09,20,CZ10933030009
2018_10,15,CZ10933030009
2018_11,8,CZ10933030009
2018_12,7,CZ10933030009
2019_01,3,CZ10933030009
2019_02,8,CZ10933030009
2016_01,6,CZ10933031008
2016_02,18,CZ10933031008
2016_03,14,CZ10933031008
2016_04,18,CZ10933031008
2016_05,20,CZ10933031008
2016_06,17,CZ10933031008
2016_07,14,CZ10933031008
2016_08,24,CZ10933031008
2016_09,9,CZ10933031008
2016_10,20,CZ10933031008
2016_11,27,CZ10933031008
2016_12,12,CZ10933031008
2017_01,11,CZ10933031008
2017_02,16,CZ10933031008
2017_03,18,CZ10933031008
2017_04,18,CZ10933031008
2017_05,16,CZ10933031008
2017_06,18,CZ10933031008
2017_07,11,CZ10933031008
2017_08,22,CZ10933031008
2017_09,21,CZ10933031008
2017_10,31,CZ10933031008
2017_11,23,CZ10933031008
2017_12,17,CZ10933031008
2018_01,13,CZ10933031008
2018_02,22,CZ10933031008
2018_03,24,CZ10933031008
2018_04,12,CZ10933031008
2018_05,22,CZ10933031008
2018_06,22,CZ10933031008
2018_07,21,CZ10933031008
2018_08,29,CZ10933031008
2018_09,18,CZ10933031008
2018_10,33,CZ10933031008
2018_11,21,CZ10933031008
2018_12,21,CZ10933031008
2019_01,22,CZ10933031008
2019_02,24,CZ10933031008
2016_01,2,CZ10942492866
2016_02,6,CZ10942492866
2016_03,6,CZ10942492866
2016_04,8,CZ10942492866
2016_05,16,CZ10942492866
2016_06,3,CZ10942492866
2016_07,5,CZ10942492866
2016_08,12,CZ10942492866
2016_09,5,CZ10942492866
2016_10,5,CZ10942492866
2016_11,5,CZ10942492866
2016_12,10,CZ10942492866
2017_01,9,CZ10942492866
2017_02,8,CZ10942492866
2017_03,10,CZ10942492866
2017_04,8,CZ10942492866
2017_05,17,CZ10942492866
2017_06,13,CZ10942492866
2017_07,10,CZ10942492866
2017_08,15,CZ10942492866
2017_09,12,CZ10942492866
2017_10,26,CZ10942492866
2017_11,21,CZ10942492866
2017_12,15,CZ10942492866
2018_01,14,CZ10942492866
2018_02,14,CZ10942492866
2018_03,31,CZ10942492866
2018_04,22,CZ10942492866
2018_05,20,CZ10942492866
2018_06,25,CZ10942492866
2018_07,23,CZ10942492866
2018_08,20,CZ10942492866
2018_09,20,CZ10942492866
2018_10,34,CZ10942492866
2018_11,35,CZ10942492866
2018_12,20,CZ10942492866
2019_01,16,CZ10942492866
2019_02,29,CZ10942492866
2016_01,15,CZ10943004677
2016_02,6,CZ10943004677
2016_03,43,CZ10943004677
2016_04,8,CZ10943004677
2016_05,7,CZ10943004677
2016_06,9,CZ10943004677
2016_07,24,CZ10943004677
2016_08,21,CZ10943004677
2016_09,24,CZ10943004677
2016_10,32,CZ10943004677
2016_11,19,CZ10943004677
2016_12,6,CZ10943004677
2017_01,13,CZ10943004677
2017_02,21,CZ10943004677
2017_03,12,CZ10943004677
2017_04,6,CZ10943004677
2017_05,4,CZ10943004677
2017_06,10,CZ10943004677
2017_07,22,CZ10943004677
2017_08,13,CZ10943004677
2017_09,11,CZ10943004677
2017_10,22,CZ10943004677
2017_11,28,CZ10943004677
2017_12,11,CZ10943004677
2018_01,15,CZ10943004677
2018_02,8,CZ10943004677
2018_03,13,CZ10943004677
2018_04,8,CZ10943004677
2018_05,11,CZ10943004677
2018_06,3,CZ10943004677
2018_07,18,CZ10943004677
2018_08,4,CZ10943004677
2018_09,32,CZ10943004677
2018_10,173,CZ10943004677
2018_11,10,CZ10943004677
2018_12,6,CZ10943004677
2019_01,170,CZ10943004677
2019_02,3,CZ10943004677
2016_01,4,CZ10943004679
2016_02,24,CZ10943004679
2016_03,40,CZ10943004679
2016_04,5,CZ10943004679
2016_05,51,CZ10943004679
2016_06,27,CZ10943004679
2016_07,27,CZ10943004679
2016_08,21,CZ10943004679
2016_09,21,CZ10943004679
2016_10,32,CZ10943004679
2016_11,57,CZ10943004679
2016_12,54,CZ10943004679
2017_01,62,CZ10943004679
2017_02,61,CZ10943004679
2017_03,86,CZ10943004679
2017_04,9,CZ10943004679
2017_05,76,CZ10943004679
2017_06,30,CZ10943004679
2017_07,43,CZ10943004679
2017_08,72,CZ10943004679
2017_09,42,CZ10943004679
2017_10,45,CZ10943004679
2017_11,111,CZ10943004679
2017_12,31,CZ10943004679
2018_01,78,CZ10943004679
2018_02,9,CZ10943004679
2018_03,9,CZ10943004679
2018_04,12,CZ10943004679
2018_05,18,CZ10943004679
2018_06,11,CZ10943004679
2018_07,25,CZ10943004679
2018_08,25,CZ10943004679
2018_09,18,CZ10943004679
2018_10,44,CZ10943004679
2018_11,33,CZ10943004679
2018_12,31,CZ10943004679
2019_01,23,CZ10943004679
2019_02,25,CZ10943004679
2016_01,15,CZ10943004712
2016_02,9,CZ10943004712
2016_03,26,CZ10943004712
2016_04,5,CZ10943004712
2016_05,14,CZ10943004712
2016_06,11,CZ10943004712
2016_07,20,CZ10943004712
2016_08,5,CZ10943004712
2016_09,7,CZ10943004712
2016_10,9,CZ10943004712
2016_11,12,CZ10943004712
2016_12,16,CZ10943004712
2017_01,21,CZ10943004712
2017_02,10,CZ10943004712
2017_03,13,CZ10943004712
2017_04,6,CZ10943004712
2017_05,18,CZ10943004712
2017_06,5,CZ10943004712
2017_07,9,CZ10943004712
2017_08,13,CZ10943004712
2017_09,19,CZ10943004712
2017_10,51,CZ10943004712
2017_11,20,CZ10943004712
2017_12,7,CZ10943004712
2018_01,9,CZ10943004712
2018_02,14,CZ10943004712
2018_03,11,CZ10943004712
2018_04,8,CZ10943004712
2018_05,11,CZ10943004712
2018_06,4,CZ10943004712
2018_07,10,CZ10943004712
2018_08,6,CZ10943004712
2018_09,12,CZ10943004712
2018_10,18,CZ10943004712
2018_11,22,CZ10943004712
2018_12,14,CZ10943004712
2019_01,12,CZ10943004712
2019_02,11,CZ10943004712
2016_01,11,CZ10944066048
2016_02,13,CZ10944066048
2016_03,15,CZ10944066048
2016_04,8,CZ10944066048
2016_05,9,CZ10944066048
2016_06,3,CZ10944066048
2016_07,10,CZ10944066048
2016_08,13,CZ10944066048
2016_09,13,CZ10944066048
2016_10,14,CZ10944066048
2016_11,6,CZ10944066048
2016_12,11,CZ10944066048
2017_01,25,CZ10944066048
2017_02,14,CZ10944066048
2017_03,18,CZ10944066048
2017_04,13,CZ10944066048
2017_05,16,CZ10944066048
2017_06,23,CZ10944066048
2017_07,11,CZ10944066048
2017_08,16,CZ10944066048
2017_09,11,CZ10944066048
2017_10,11,CZ10944066048
2017_11,14,CZ10944066048
2017_12,8,CZ10944066048
2018_01,12,CZ10944066048
2018_02,16,CZ10944066048
2018_03,14,CZ10944066048
2018_04,14,CZ10944066048
2018_05,9,CZ10944066048
2018_06,19,CZ10944066048
2018_07,14,CZ10944066048
2018_08,16,CZ10944066048
2018_09,12,CZ10944066048
2018_10,17,CZ10944066048
2018_11,14,CZ10944066048
2018_12,8,CZ10944066048
2019_01,11,CZ10944066048
2019_02,14,CZ10944066048
2016_01,4,CZ10947607342
2016_02,5,CZ10947607342
2016_03,9,CZ10947607342
2016_04,13,CZ10947607342
2016_05,11,CZ10947607342
2016_06,28,CZ10947607342
2016_07,13,CZ10947607342
2016_08,31,CZ10947607342
2016_09,19,CZ10947607342
2016_10,36,CZ10947607342
2016_11,36,CZ10947607342
2016_12,14,CZ10947607342
2017_01,25,CZ10947607342
2017_02,12,CZ10947607342
2017_03,21,CZ10947607342
2017_04,20,CZ10947607342
2017_05,14,CZ10947607342
2017_06,13,CZ10947607342
2017_07,10,CZ10947607342
2017_08,19,CZ10947607342
2017_09,16,CZ10947607342
2017_10,18,CZ10947607342
2017_11,17,CZ10947607342
2017_12,13,CZ10947607342
2018_01,5,CZ10947607342
2018_02,8,CZ10947607342
2018_03,9,CZ10947607342
2018_04,7,CZ10947607342
2018_05,11,CZ10947607342
2018_06,9,CZ10947607342
2018_07,6,CZ10947607342
2018_08,11,CZ10947607342
2018_09,9,CZ10947607342
2018_10,18,CZ10947607342
2018_11,15,CZ10947607342
2018_12,5,CZ10947607342
2019_01,6,CZ10947607342
2019_02,11,CZ10947607342
2016_01,205,CZ10947607353
2016_02,15,CZ10947607353
2016_03,8,CZ10947607353
2016_04,250,CZ10947607353
2016_05,93,CZ10947607353
2016_06,69,CZ10947607353
2016_07,32,CZ10947607353
2016_08,47,CZ10947607353
2016_09,78,CZ10947607353
2016_10,54,CZ10947607353
2016_11,276,CZ10947607353
2016_12,11,CZ10947607353
2017_01,25,CZ10947607353
2017_02,30,CZ10947607353
2017_03,42,CZ10947607353
2017_04,33,CZ10947607353
2017_05,38,CZ10947607353
2017_06,35,CZ10947607353
2017_07,41,CZ10947607353
2017_08,48,CZ10947607353
2017_09,40,CZ10947607353
2017_10,30,CZ10947607353
2017_11,148,CZ10947607353
2017_12,74,CZ10947607353
2018_01,26,CZ10947607353
2018_02,33,CZ10947607353
2018_03,42,CZ10947607353
2018_04,35,CZ10947607353
